"lgd","rf_1","rf_2","rf_3"
0.831135811131217,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0,"03 [20.1001,Inf)","01 (-Inf,-0.0417)","05 [642.8232,Inf)"
0.0757050365579909,"03 [20.1001,Inf)","01 (-Inf,-0.0417)","05 [642.8232,Inf)"
0,"03 [20.1001,Inf)","02 [-0.0417,-0.0208)","03 [142.6312,531.6402)"
0,"03 [20.1001,Inf)","02 [-0.0417,-0.0208)","03 [142.6312,531.6402)"
0,"02 [18.1894,20.1001)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0,"02 [18.1894,20.1001)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0.78430316101939,"01 (-Inf,18.1894)","01 (-Inf,-0.0417)","03 [142.6312,531.6402)"
0.354726346697886,"01 (-Inf,18.1894)","01 (-Inf,-0.0417)","03 [142.6312,531.6402)"
0.709757812869483,"01 (-Inf,18.1894)","02 [-0.0417,-0.0208)","03 [142.6312,531.6402)"
0.170836899792262,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","02 [58.1375,142.6312)"
0.78430316101939,"01 (-Inf,18.1894)","01 (-Inf,-0.0417)","03 [142.6312,531.6402)"
0.984455508315637,"03 [20.1001,Inf)","02 [-0.0417,-0.0208)","02 [58.1375,142.6312)"
0.968477632041961,"03 [20.1001,Inf)","02 [-0.0417,-0.0208)","02 [58.1375,142.6312)"
1.00097812331764,"03 [20.1001,Inf)","02 [-0.0417,-0.0208)","02 [58.1375,142.6312)"
0.989256446710698,"03 [20.1001,Inf)","02 [-0.0417,-0.0208)","02 [58.1375,142.6312)"
0.989256446710698,"03 [20.1001,Inf)","02 [-0.0417,-0.0208)","02 [58.1375,142.6312)"
0.072524475607214,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0.500839362733618,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0.072524475607214,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0.500839362733618,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0.0672943597321802,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0.0641294831565639,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0.0672943597321802,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0.0151590698285353,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0.0151590698285353,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0.0151590698285353,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0.410442173043503,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","05 [642.8232,Inf)"
0.410442173043503,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","05 [642.8232,Inf)"
0.984170755734663,"02 [18.1894,20.1001)","01 (-Inf,-0.0417)","03 [142.6312,531.6402)"
0.986021109934624,"02 [18.1894,20.1001)","01 (-Inf,-0.0417)","03 [142.6312,531.6402)"
0.995378397050402,"01 (-Inf,18.1894)","01 (-Inf,-0.0417)","03 [142.6312,531.6402)"
0.0707910117373498,"02 [18.1894,20.1001)","04 [0.0506,Inf)","01 (-Inf,58.1375)"
0,"01 (-Inf,18.1894)","02 [-0.0417,-0.0208)","03 [142.6312,531.6402)"
0,"03 [20.1001,Inf)","01 (-Inf,-0.0417)","03 [142.6312,531.6402)"
0.951374712853323,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
1.00134651169969,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
1.27139891782734,"01 (-Inf,18.1894)","02 [-0.0417,-0.0208)","03 [142.6312,531.6402)"
1.27139891782734,"01 (-Inf,18.1894)","02 [-0.0417,-0.0208)","03 [142.6312,531.6402)"
1.00208650606176,"01 (-Inf,18.1894)","02 [-0.0417,-0.0208)","03 [142.6312,531.6402)"
1.27139891782734,"01 (-Inf,18.1894)","02 [-0.0417,-0.0208)","03 [142.6312,531.6402)"
1.23480005149039,"01 (-Inf,18.1894)","01 (-Inf,-0.0417)","02 [58.1375,142.6312)"
0,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0.24400946265054,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","02 [58.1375,142.6312)"
0.000527138768324936,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","02 [58.1375,142.6312)"
0,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0.0461403165444505,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","02 [58.1375,142.6312)"
0,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0.932808413093895,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0.932808413093895,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
1.00451655646629,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0.000398934876580308,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0.971501466518243,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","05 [642.8232,Inf)"
0.000398934876580308,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0.00327983117090497,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0.49437706206228,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0.468465411587679,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","01 (-Inf,58.1375)"
0.467230981974059,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
1.05611677946171,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0.467230981974059,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","02 [58.1375,142.6312)"
0.152597865049481,"03 [20.1001,Inf)","04 [0.0506,Inf)","04 [531.6402,642.8232)"
0.195435705651519,"03 [20.1001,Inf)","04 [0.0506,Inf)","04 [531.6402,642.8232)"
0.167741207024406,"03 [20.1001,Inf)","04 [0.0506,Inf)","05 [642.8232,Inf)"
0.167741207024406,"03 [20.1001,Inf)","04 [0.0506,Inf)","05 [642.8232,Inf)"
0,"03 [20.1001,Inf)","04 [0.0506,Inf)","04 [531.6402,642.8232)"
0.255030285868387,"01 (-Inf,18.1894)","02 [-0.0417,-0.0208)","03 [142.6312,531.6402)"
0.149680556777699,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0.255030285868387,"01 (-Inf,18.1894)","02 [-0.0417,-0.0208)","03 [142.6312,531.6402)"
0.149680556777699,"03 [20.1001,Inf)","02 [-0.0417,-0.0208)","03 [142.6312,531.6402)"
0.149680556777699,"03 [20.1001,Inf)","02 [-0.0417,-0.0208)","03 [142.6312,531.6402)"
0.811140352777935,"01 (-Inf,18.1894)","04 [0.0506,Inf)","04 [531.6402,642.8232)"
0.774826980570231,"01 (-Inf,18.1894)","04 [0.0506,Inf)","04 [531.6402,642.8232)"
0.7821525360508,"02 [18.1894,20.1001)","04 [0.0506,Inf)","04 [531.6402,642.8232)"
0.678891520022928,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0.533187488364801,"03 [20.1001,Inf)","04 [0.0506,Inf)","04 [531.6402,642.8232)"
0.612037353100384,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0.725631067787912,"03 [20.1001,Inf)","04 [0.0506,Inf)","03 [142.6312,531.6402)"
0.0415084441293059,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0.657073313268829,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0.319694150589985,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0.604258385617386,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","05 [642.8232,Inf)"
0.657073313268829,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
1.30936405456637,"01 (-Inf,18.1894)","01 (-Inf,-0.0417)","03 [142.6312,531.6402)"
1.32342518020614,"01 (-Inf,18.1894)","01 (-Inf,-0.0417)","03 [142.6312,531.6402)"
1.31434652841715,"01 (-Inf,18.1894)","01 (-Inf,-0.0417)","03 [142.6312,531.6402)"
1.30936405456637,"01 (-Inf,18.1894)","01 (-Inf,-0.0417)","03 [142.6312,531.6402)"
1.01573292174218,"01 (-Inf,18.1894)","02 [-0.0417,-0.0208)","03 [142.6312,531.6402)"
0.241521863944614,"01 (-Inf,18.1894)","01 (-Inf,-0.0417)","04 [531.6402,642.8232)"
0.241521863944614,"01 (-Inf,18.1894)","01 (-Inf,-0.0417)","04 [531.6402,642.8232)"
0,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0.349112829124093,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0.447117081813311,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0.447117081813311,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0.88938412434116,"01 (-Inf,18.1894)","04 [0.0506,Inf)","03 [142.6312,531.6402)"
0.340790921832486,"03 [20.1001,Inf)","04 [0.0506,Inf)","03 [142.6312,531.6402)"
0.889088185021372,"03 [20.1001,Inf)","04 [0.0506,Inf)","03 [142.6312,531.6402)"
0.000181891157646338,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0,"01 (-Inf,18.1894)","04 [0.0506,Inf)","03 [142.6312,531.6402)"
0,"01 (-Inf,18.1894)","04 [0.0506,Inf)","03 [142.6312,531.6402)"
0,"01 (-Inf,18.1894)","04 [0.0506,Inf)","03 [142.6312,531.6402)"
0,"01 (-Inf,18.1894)","04 [0.0506,Inf)","03 [142.6312,531.6402)"
0.0793087357982164,"01 (-Inf,18.1894)","04 [0.0506,Inf)","03 [142.6312,531.6402)"
0,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0,"03 [20.1001,Inf)","02 [-0.0417,-0.0208)","04 [531.6402,642.8232)"
0,"03 [20.1001,Inf)","02 [-0.0417,-0.0208)","04 [531.6402,642.8232)"
0.00988253550532379,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0.278594428905846,"03 [20.1001,Inf)","04 [0.0506,Inf)","05 [642.8232,Inf)"
0.818168730710251,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","05 [642.8232,Inf)"
0.918313352572634,"03 [20.1001,Inf)","04 [0.0506,Inf)","04 [531.6402,642.8232)"
0.278594428905846,"03 [20.1001,Inf)","04 [0.0506,Inf)","05 [642.8232,Inf)"
0.533592405918806,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","05 [642.8232,Inf)"
0.773637292074103,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0.983770271912965,"01 (-Inf,18.1894)","04 [0.0506,Inf)","04 [531.6402,642.8232)"
0.00512166863515056,"01 (-Inf,18.1894)","02 [-0.0417,-0.0208)","02 [58.1375,142.6312)"
0.378118008509377,"01 (-Inf,18.1894)","02 [-0.0417,-0.0208)","03 [142.6312,531.6402)"
0.0856643003340917,"01 (-Inf,18.1894)","02 [-0.0417,-0.0208)","03 [142.6312,531.6402)"
0.97337093516772,"03 [20.1001,Inf)","04 [0.0506,Inf)","03 [142.6312,531.6402)"
0,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0.183272420490739,"03 [20.1001,Inf)","02 [-0.0417,-0.0208)","03 [142.6312,531.6402)"
0,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0.0280659950052705,"02 [18.1894,20.1001)","03 [-0.0208,0.0506)","05 [642.8232,Inf)"
0.0280659950052705,"02 [18.1894,20.1001)","03 [-0.0208,0.0506)","05 [642.8232,Inf)"
0.0280659950052705,"02 [18.1894,20.1001)","03 [-0.0208,0.0506)","05 [642.8232,Inf)"
0.31531471102292,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0.317741737281151,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0.0020468801328658,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0,"03 [20.1001,Inf)","04 [0.0506,Inf)","05 [642.8232,Inf)"
0,"03 [20.1001,Inf)","04 [0.0506,Inf)","05 [642.8232,Inf)"
0,"03 [20.1001,Inf)","04 [0.0506,Inf)","05 [642.8232,Inf)"
0,"03 [20.1001,Inf)","04 [0.0506,Inf)","05 [642.8232,Inf)"
0,"03 [20.1001,Inf)","04 [0.0506,Inf)","05 [642.8232,Inf)"
0,"03 [20.1001,Inf)","04 [0.0506,Inf)","05 [642.8232,Inf)"
0,"03 [20.1001,Inf)","04 [0.0506,Inf)","05 [642.8232,Inf)"
0.00808225873731659,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0,"03 [20.1001,Inf)","02 [-0.0417,-0.0208)","04 [531.6402,642.8232)"
0.00357947089814222,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0.00808225873731659,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0.00357947089814222,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0.0597157507599592,"02 [18.1894,20.1001)","04 [0.0506,Inf)","03 [142.6312,531.6402)"
0.0114503748363221,"02 [18.1894,20.1001)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0.125721605894918,"03 [20.1001,Inf)","04 [0.0506,Inf)","03 [142.6312,531.6402)"
0.125721605894918,"03 [20.1001,Inf)","04 [0.0506,Inf)","03 [142.6312,531.6402)"
0.0114503748363221,"03 [20.1001,Inf)","04 [0.0506,Inf)","03 [142.6312,531.6402)"
0.0114503748363221,"03 [20.1001,Inf)","04 [0.0506,Inf)","03 [142.6312,531.6402)"
0.185947741314862,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","05 [642.8232,Inf)"
0.184072009986266,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0.184072009986266,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0.185947741314862,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","05 [642.8232,Inf)"
0.574055303462034,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","05 [642.8232,Inf)"
0.185947741314862,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","05 [642.8232,Inf)"
0.186916170984464,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0.00106450154723138,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","05 [642.8232,Inf)"
0,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","05 [642.8232,Inf)"
0.000250247903760746,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0.000250247903760746,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0.815096458332894,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","01 (-Inf,58.1375)"
0,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0.516966376735362,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0.403869622055203,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0.516966376735362,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0.516966376735362,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0.0560141072686419,"01 (-Inf,18.1894)","01 (-Inf,-0.0417)","03 [142.6312,531.6402)"
0.0560141072686419,"01 (-Inf,18.1894)","01 (-Inf,-0.0417)","03 [142.6312,531.6402)"
0,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0.319005807895494,"02 [18.1894,20.1001)","03 [-0.0208,0.0506)","05 [642.8232,Inf)"
0,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0.82358764923978,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
1.16936477232011,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","02 [58.1375,142.6312)"
1.16939295789556,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","02 [58.1375,142.6312)"
0.252346831266374,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","02 [58.1375,142.6312)"
0.00489850934753716,"02 [18.1894,20.1001)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0.00489850934753716,"02 [18.1894,20.1001)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0.00327940073393767,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0.615401222819654,"01 (-Inf,18.1894)","02 [-0.0417,-0.0208)","03 [142.6312,531.6402)"
0.0784995320057359,"01 (-Inf,18.1894)","02 [-0.0417,-0.0208)","03 [142.6312,531.6402)"
0.0784995320057359,"01 (-Inf,18.1894)","02 [-0.0417,-0.0208)","03 [142.6312,531.6402)"
0.944134304378623,"01 (-Inf,18.1894)","04 [0.0506,Inf)","04 [531.6402,642.8232)"
0.0784995320057359,"01 (-Inf,18.1894)","02 [-0.0417,-0.0208)","03 [142.6312,531.6402)"
0.821103587803139,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0.181886276047022,"03 [20.1001,Inf)","02 [-0.0417,-0.0208)","03 [142.6312,531.6402)"
0.21716593639765,"03 [20.1001,Inf)","02 [-0.0417,-0.0208)","03 [142.6312,531.6402)"
0.21716593639765,"03 [20.1001,Inf)","02 [-0.0417,-0.0208)","03 [142.6312,531.6402)"
0.181886276047022,"03 [20.1001,Inf)","02 [-0.0417,-0.0208)","03 [142.6312,531.6402)"
0.181886276047022,"03 [20.1001,Inf)","02 [-0.0417,-0.0208)","03 [142.6312,531.6402)"
0.21716593639765,"03 [20.1001,Inf)","02 [-0.0417,-0.0208)","03 [142.6312,531.6402)"
0.370520244653731,"01 (-Inf,18.1894)","02 [-0.0417,-0.0208)","02 [58.1375,142.6312)"
0.426100250844367,"01 (-Inf,18.1894)","02 [-0.0417,-0.0208)","01 (-Inf,58.1375)"
0.426100250844367,"01 (-Inf,18.1894)","02 [-0.0417,-0.0208)","01 (-Inf,58.1375)"
0.233991812679712,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","02 [58.1375,142.6312)"
0,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","02 [58.1375,142.6312)"
0.0117414065660646,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","02 [58.1375,142.6312)"
0.0324462179190687,"03 [20.1001,Inf)","04 [0.0506,Inf)","02 [58.1375,142.6312)"
0.0324462179190687,"03 [20.1001,Inf)","04 [0.0506,Inf)","02 [58.1375,142.6312)"
0.0324462179190687,"03 [20.1001,Inf)","04 [0.0506,Inf)","02 [58.1375,142.6312)"
0.0324462179190687,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0.124666298113616,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0.124666298113616,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
1.07679792668879,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0.512848043046934,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0.510877826550144,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","05 [642.8232,Inf)"
0.0477423597450247,"03 [20.1001,Inf)","04 [0.0506,Inf)","03 [142.6312,531.6402)"
0.0930419898617334,"02 [18.1894,20.1001)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0.0930419898617334,"02 [18.1894,20.1001)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0.379395335181896,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","05 [642.8232,Inf)"
0.380856364872749,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","05 [642.8232,Inf)"
0.350728276377065,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","05 [642.8232,Inf)"
0,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","02 [58.1375,142.6312)"
0.101797314343784,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","02 [58.1375,142.6312)"
0,"03 [20.1001,Inf)","04 [0.0506,Inf)","03 [142.6312,531.6402)"
0,"03 [20.1001,Inf)","04 [0.0506,Inf)","02 [58.1375,142.6312)"
0,"03 [20.1001,Inf)","04 [0.0506,Inf)","03 [142.6312,531.6402)"
0.00138004799920134,"03 [20.1001,Inf)","04 [0.0506,Inf)","03 [142.6312,531.6402)"
0,"03 [20.1001,Inf)","04 [0.0506,Inf)","02 [58.1375,142.6312)"
0.281230431905895,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","02 [58.1375,142.6312)"
0.281230431905895,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0.690923870088449,"01 (-Inf,18.1894)","02 [-0.0417,-0.0208)","03 [142.6312,531.6402)"
0.858981628431516,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0.870782590150141,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0.858981628431516,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0.858981628431516,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0.156589244027931,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0.156589244027931,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0.586989241900255,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","05 [642.8232,Inf)"
0.414303784653471,"03 [20.1001,Inf)","02 [-0.0417,-0.0208)","03 [142.6312,531.6402)"
0.156589244027931,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0.178267460210276,"03 [20.1001,Inf)","04 [0.0506,Inf)","03 [142.6312,531.6402)"
0,"03 [20.1001,Inf)","04 [0.0506,Inf)","03 [142.6312,531.6402)"
0,"03 [20.1001,Inf)","04 [0.0506,Inf)","03 [142.6312,531.6402)"
0.340856825576346,"01 (-Inf,18.1894)","04 [0.0506,Inf)","04 [531.6402,642.8232)"
0.436307928303741,"01 (-Inf,18.1894)","04 [0.0506,Inf)","03 [142.6312,531.6402)"
0,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0.340856825576346,"01 (-Inf,18.1894)","04 [0.0506,Inf)","04 [531.6402,642.8232)"
1.01373506182522,"01 (-Inf,18.1894)","02 [-0.0417,-0.0208)","01 (-Inf,58.1375)"
1.01966362134557,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","02 [58.1375,142.6312)"
1.01966362134557,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","02 [58.1375,142.6312)"
0.72516329672214,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0.569887646054173,"01 (-Inf,18.1894)","02 [-0.0417,-0.0208)","01 (-Inf,58.1375)"
0.00088239695825657,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","02 [58.1375,142.6312)"
0,"01 (-Inf,18.1894)","02 [-0.0417,-0.0208)","03 [142.6312,531.6402)"
0.569887646054173,"01 (-Inf,18.1894)","02 [-0.0417,-0.0208)","01 (-Inf,58.1375)"
0.569887646054173,"01 (-Inf,18.1894)","02 [-0.0417,-0.0208)","01 (-Inf,58.1375)"
0.00088239695825657,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","02 [58.1375,142.6312)"
0,"01 (-Inf,18.1894)","02 [-0.0417,-0.0208)","03 [142.6312,531.6402)"
0,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0.808032587033579,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0.808032587033579,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
1.10703987053261,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","02 [58.1375,142.6312)"
1.10660555290801,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","02 [58.1375,142.6312)"
1.02395891286229,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","02 [58.1375,142.6312)"
0.781002494686207,"03 [20.1001,Inf)","02 [-0.0417,-0.0208)","02 [58.1375,142.6312)"
0.781002494686207,"03 [20.1001,Inf)","02 [-0.0417,-0.0208)","02 [58.1375,142.6312)"
0,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
0.7880566446352,"01 (-Inf,18.1894)","03 [-0.0208,0.0506)","04 [531.6402,642.8232)"
0.615321346263189,"03 [20.1001,Inf)","03 [-0.0208,0.0506)","03 [142.6312,531.6402)"
